listing_id,date,available,price,,Avg_Price,Median_Price
3706719,7/1/2018,t,$120.00 ,,,
3559811,7/1/2018,t,$120.00 ,,,
21243778,7/1/2018,t,$120.00 ,,,
24202557,7/1/2018,t,$120.00 ,,,
22109532,7/1/2018,t,$120.00 ,,,
23342513,7/1/2018,t,$120.00 ,,,
24394251,7/1/2018,t,$120.00 ,,,
21099019,7/1/2018,t,$120.00 ,,,
5272327,7/1/2018,t,$120.00 ,,,
21650542,7/1/2018,t,$120.00 ,,,
21883885,7/1/2018,t,$120.00 ,,,
21816248,7/1/2018,t,$120.00 ,,,
4539948,7/1/2018,t,$120.00 ,,,
24917684,7/1/2018,t,$120.00 ,,,
23669772,7/1/2018,t,$120.00 ,,,
21884411,7/1/2018,t,$120.00 ,,,
21815865,7/1/2018,t,$120.00 ,,,
24972554,7/1/2018,t,$120.00 ,,,
24207893,7/1/2018,t,$124.00 ,,,
14711760,7/1/2018,t,$124.00 ,,,
18526023,7/1/2018,t,$125.00 ,,,
8817038,7/1/2018,t,$125.00 ,,,
21434703,7/1/2018,t,$125.00 ,,,
18803573,7/1/2018,t,$125.00 ,,,
22355702,7/1/2018,t,$125.00 ,,,
15099021,7/1/2018,t,$125.00 ,,,
10497998,7/1/2018,t,$125.00 ,,,
23925797,7/1/2018,t,$125.00 ,,,
18139365,7/1/2018,t,$125.00 ,,,
18549195,7/1/2018,t,$125.00 ,,,
201634,7/1/2018,t,$125.00 ,,,
7638263,7/1/2018,t,$125.00 ,,,
690912,7/1/2018,t,$125.00 ,,,
11950209,7/1/2018,t,$127.00 ,,,
11166887,7/1/2018,t,$127.00 ,,,
22588934,7/1/2018,t,$127.00 ,,,
21298015,7/1/2018,t,$128.00 ,,,
18895378,7/1/2018,t,$129.00 ,,,
7543458,7/1/2018,t,$129.00 ,,,
24042060,7/1/2018,t,$129.00 ,,,
20405820,7/1/2018,t,$129.00 ,,,
3757858,7/1/2018,t,$129.00 ,,,
18758081,7/1/2018,t,$129.00 ,,,
11638677,7/1/2018,t,$130.00 ,,,
20213679,7/1/2018,t,$130.00 ,,,
23127965,7/1/2018,t,$130.00 ,,,
